Ticker,Name,Exchange
^NQBR0001JPYT,NASDAQ Brazil Oil & Gas JPY TR ,NIM
^OMXBPI,OMX_Baltic_PI,RIS
^NQDMASIA5500JPYT,NASDAQ DM Asia Media JPY TR Ind,NIM
^DJICA,Dow Jones Islamic Market Canada,DJI
WIJPN6570.L,FTSE JPN - MOBTELCO,FSI
^NQBREURT,NASDAQ Brazil EUR TR Index,NIM
^NQTR3000JPYT,NASDAQ Turkey Cnsmr Goods JPY T,NIM
^NQUSB5330LMJPYN,NQ US  Food & Drug Rtlrs Lg Md ,NIM
^NQIL4000EURN,NASDAQ Israel Health Care EUR N,NIM
^NQEMEA1300LMAUDN,NASDAQ EMEA Chemicals Large Mid,NIM
INPEH.NX,PW DYN.EUROPE INAV,ENX
^NQEU3500EURN,NASDAQ Europe Food & Beverage E,NIM
^NQUSB3535AUDT,NQ US Bnchmk Distillers & Vintn,NIM
^NQRU0001CADN,NASDAQ Russia Oil & Gas CAD NTR,NIM
SXXESGE.Z,ESTXESG5EUR P,ZRH
^SPBIVIP,S&P Israel BMI Capped Value LCL,SNP
3EC0530.L,FTSEURO300-OILGASPR,FSI
^NQUSB8671JPY,NQ US Bnchmk Ind & Office REITs,NIM
^NQUSS3763CADT,NQ US Sm Cap Clothing & Accesso,NIM
^NQKR1000LMKRWT,NASDAQ Korea Basic Matls Lg Md ,NIM
^NQEMEA3500AUDN,NASDAQ EMEA Food & Beverage AUD,NIM
^NQCN9000LMGBP,NASDAQ China Tech Large Mid Cap,NIM
^NQEM7000LMCADT,NASDAQ Emerging Utilities Lg Md,NIM
^W1FIN,Dow Jones Global Financials Ind,DJI
^NQNA8700LMGBPN,NASDAQ N America Financial Svcs,NIM
^NQGB6000CAD,NASDAQ UK Telecom CAD Index,NIM
20160161.SG,YORKMLPESI PR USD,STU
^NQCN0001LMGBPN,NASDAQ China Oil & Gas Large Mi,NIM
WIAUS2000.FGI,FTSE AUS GEN IND,FGI
^NQMY4000MYRT,NASDAQ Malaysia Health Care MYR,NIM
^PTDOWD,Dow Jones Portugal Index (USD),DJI
WIMEX5750.FGI,FTSE MEX TR&LEI,FGI
^NQGB8700LMAUD,NASDAQ UK Financial Svcs Lg Md ,NIM
31562068.SG,JPMEQRIPRUSMOFALOO,STU
WIPTL2000.L,FTSE PTL - INDUSTRI,FSI
^NQSG0001AUDN,NASDAQ Singapore Oil & Gas AUD ,NIM
SXP1TLS.Z,STXAP6TEL USD P,ZRH
INCRB.PA,LYX.ETF COM.R/J VLI,PAR
AEXXB.NX,AEX XBEAR,ENX
^STRQMTTR,Strata Quant Materials Index (T,NYS
31560229.SG,WISTRDYLSUSEQCHF,STU
^NTQX,NASDAQ Q-50 Total Return,NIM
^DWAMAI,Dorsey Wright Multi Asset Incom,NIM
SBOXCCK.SG,S-BOX CLIMA CHNGE K,STU
KRXSECTOR-2I.KS,KRX Semiconductor Sector Indica,KSC
X2CF.DE,INAV ISHUS SDCBUSD,GER
^NQUSM2700T,NQ US Md Cap Ind Goods & Svcs T,NIM
^OMXS60CAPPI,OMX Stockholm 60Cap PI,STO
KLXH.Z,STXNDLG USD P,ZRH
XBENF.Z,STXEXUKTMLG EUR P,ZRH
31551705.SG,GSSOYBEVOLCARRYVSO1,STU
11543438.SG,MVIS TURKEY TR,STU
^NQUSL3537JPYN,NQ US Lg Cap Soft Drinks JPY NT,NIM
^BSHY05T,NASDAQ BulletShares High Yield ,NIM
^BCOMXS3T,BBG X SOFT 3M Fwd TR,WCB
^NOMXNENNI,NOMXNENNI,STO
^SP500-50101010,S&P 500 - Alternative Carriers ,SNP
^NQZA5000GBPN,NASDAQ South Africa Cnsmr Svcs ,NIM
WINAMERS1730.L,FTSE NA-FOR&PAPER,FSI
^NQUSB0001CAD,NQ US Bnchmk Oil & Gas CAD Inde,NIM
FQEACR.FGI,FTSE EMACRQNT USRIC,FGI
IJPNY.NX,AMUNDI JPNY INAV,ENX
^NQUSBLMJPYT,NASDAQ US  Large Mid Cap JPY TR,NIM
INE40.PA,EASY ETF CAC40 INAV,PAR
^NQUSB4577T,NQ US Bnchmk Pharma TR Index,NIM
399706.SZ,SZSE DOWNSTREAM,SHZ
^NQUSS7570GBPT,"NQ US Sm Cap Gas, Water & Mult-",NIM
^NQDMASPA0001AUD,NASDAQ DM ASPA Oil & Gas AUD In,NIM
WIXSAFS3350.L,FTSE XSA - AUTOMOB,FSI
NLFPR.AS,AEX FOOD PRODUCERS,AMS
WINLD2720.L,FTSE NL INDEX,FSI
^HX3570PI,HX3570PI/OMXH INDEX,HEL
^NQJP2700LMEURN,NASDAQ Japan Ind Goods & Svcs L,NIM
^DJUSFB,Dow Jones U.S. Food & Beverage ,DJI
^R3VDYTR,Russell 3000 Value-Dynamic TR,WCB
LZPK.DE,INAV DB X-T D600 OG,GER
^NQHK6000GBP,NASDAQ Hong Kong Telecom GBP In,NIM
^NQEMKRMCEUR,Nasdaq EM Plus Korea Mid Cap EU,NIM
^NQHKT,NASDAQ Hong Kong TR Index,NIM
^NQDMXKRSCCADT,Nasdaq DM Ex Korea Small Cap CA,NIM
^NQUSS3722N,NQ US Sm Cap Durable Hhld Produ,NIM
WIGBR8670.FGI,FTSE UK - REIT,FGI
31549679.SG,JPMERPEARMOMENTUMLO,STU
^KQ22,Kosdaq Textile & Apparel Index,KOE
I500U.NX,AMUNDI E.SP 500INAV,ENX
XEHV.DE,INAV DBXT FT250 GBP,GER
WIITA3760.L,FTSE ITA - PERSGOOD,FSI
PSEI.PS,PSEI,PHS
Q5S.Z,STXETMTHEQ USD P,ZRH
^NQITSCEURN,NASDAQ Italy Small Cap EUR NTR ,NIM
26777301.SG,FAK6XLOHSBCFDAX,STU
^NQIT0001AUD,NASDAQ Italy Oil & Gas AUD Inde,NIM
^NQASIA6000LMAUDT,NASDAQ Asia Telecom Large Mid C,NIM
^NQPRCE,Nasdaq US Price Setters Index,NIM
19256449.SG,HORIZONS ENH NR CAD,STU
DH57.DE,LEVDAX X5 TR EUR,GER
IT8700.MI,FTSE Italia All-Share Financial,MIL
DK7X.DE,INAVISMSCIJCHFHUEUR,GER
Q5A.Z,STXETMOIE USD P,ZRH
V965108.DE,,
^NQGB0001LMN,NASDAQ UK Oil & Gas Large Mid C,NIM
^B5RDRD,Dow Jones BRIC Russia 5 DR Inde,DJI
^ATX,ATX,VIE
^SPXKCGUP,S&P Korea Corporate Group Index,SNP
WIPACXJA2350.L,FTSE PXJ - CONSTMAT,FSI
^NQDMXNAXKRJPYN,Nasdaq DM Ex NA Ex Korea JPY NT,NIM
^DJUSHV,Dow Jones U.S. Heavy Constructi,DJI
^NQNA5700LMGBPT,NASDAQ N America Travel&Leisure,NIM
ACA5L.NX,ACA5L INDEX,ENX
31549622.SG,BOFAMLADVMUARIALLTR,STU
WIXJAS2000.FGI,FTSE XJA - INDUSTR,FGI
^NQUSB8770LMAUDT,NQ US  Financial Svcs Sector Lg,NIM
^NQUSS8530JPYT,NQ US Sm Cap Nonlife Ins JPY TR,NIM
^NQUSS3728GBPN,NQ US Sm Cap Hme Constr GBP NTR,NIM
^JYVIX3,CBOE/CME FX Japanese Yen Volati,WCB
WINZL6530.FGI,FTSE NZL-TELEC SVS,FGI
^NQCI2HHGER,NASDAQ Commodity 2nd Hold HG Co,NIM
^HOXFLATMCSWE,NASDAQ OMX Value guard Flats Me,STO
^NQDMXUSSCAUDT,NASDAQ Developed ex US SC TR AU,NIM
^NQG6000LMAUDN,NASDAQ Global Telecom Large Mid,NIM
WIGBR3760.FGI,FTSE GBR-PERSONAL,FGI
^NQUSM8671N,NQ US Md Cap Ind & Office REITs,NIM
^NQDM0001LMJPYT,NASDAQ Developed Oil & Gas Lg M,NIM
20729408.SG,MVIS USLISOILSE25TR,STU
WIXJAS7530.FGI,FTSE XJA-ELECTRICIT,FGI
KRXSECTOR-4I.KS,KRX Finance Sector Indicative I,KSC
^NOMXIREAL,NASDAQ OMX Iceland Inflation-li,NIM
^NQEMKRMC,Nasdaq EM Plus Korea Mid Cap,NIM
^NQUSL4533AUDN,NQ US Lg Cap Health Care Provid,NIM
^NQKR0001LMCADT,NASDAQ Korea Oil & Gas Large Mi,NIM
FRCG.PA,CAC CONSUMER GOODS,PAR
^KQ21,Kosdaq Food Berverage & Tobacco,KOE
SX9530PI.ST,,
^NQLA1300AUD,NASDAQ Lat America Chemicals AU,NIM
SBD13P.SW,SBI DOM AAA-A P,EBS
^SP400-25203020,S&P 400 Footwear (Sub Ind),SNP
^NQEM2700LMAUDT,NASDAQ EM Ind Goods & Svcs Lg M,NIM
^NQEURO7000GBPN,NASDAQ Eurozone Utilities GBP N,NIM
BIOTK.NX,NEXT BIOTECH,ENX
CACXB.NX,CAC40 XBEAR,ENX
^NQHK4000JPYT,NASDAQ Hong Kong Health Care JP,NIM
^DJUSFO,Dow Jones U.S. Food Producers I,DJI
^RURDEL6,Russell Dev Europe LC High Eff ,WCB
^NQUSS8538GBP,NQ US Sm Cap ReIns GBP Index,NIM
11051491.Z,VOL TARGET EURO,ZRH
^NQMY8000MYRN,NASDAQ Malaysia Financials MYR ,NIM
S50DY.SW,SBI GVT-REL DOM Y,EBS
^NQUSM5755JPYN,NQ US Md Cap Recreational Svcs ,NIM
^NQUSB0570AUDT,"NQ US Bnchmk Oil Eqpt, Svcs & D",NIM
^XMDJCEER,UBS Bloomberg BCOM Constant Mat,WCB
^NQEU5500AUDN,NASDAQ Europe Media AUD NTR Ind,NIM
UG2L.NX,UG2L INDEX,ENX
^NQHK5000JPYN,NASDAQ Hong Kong Cnsmr Svcs JPY,NIM
WIFIN7000.L,FTSE FIN-UTILITIES,FSI
^XTWWCE,UBS Bloomberg CMCI Wheat Hedged,WCB
WIEXBXKS2750.L,FTSE EXX -IND ENG,FSI
^NQMEA3000LMAUD,NASDAQ MEA Cnsmr Goods Large Mi,NIM
23243687.SG,1741 SWITZ VINP CHF,STU
WIXUKS1000.L,FTSE XUK - BASICMAT,FSI
C2737P.SW,SWX SB ELCEQUIPT PR,EBS
^NQDMEU3300LMJPY,NASDAQ DM Europe Auto & Parts L,NIM
ISPMV.PA,OSSIAM SPMV VLI,PAR
SXAZAGR.Z,STXUSSBS EUR GR,ZRH
WISGP0001.FGI,FTSE SINGAPOREOIL&G,FGI
WIPACXJA9530.L,FTSE PXJ - SOFTWARE,FSI
^NQUSM3577EURN,NQ US Md Cap Food Products EUR ,NIM
^NQNLLMGBPN,NASDAQ Netherlands Large Mid Ca,NIM
^NQFR0001JPYN,NASDAQ France Oil & Gas JPY NTR,NIM
^NQJP3700T,NASDAQ Japan Psnl & Hhld Goods ,NIM
31549659.SG,SOLJAPBBEURDACUHDG,STU
^NQDMXUSXKRSCN,Nasdaq DM Ex US Ex Korea Small ,NIM
IVUSA.NX,VANG VUSA,ENX
^NQUSS2753JPYT,NQ US Sm Cap Comml Vehicles & T,NIM
^NQG8500LMCAD,NASDAQ Global Ins Large Mid Cap,NIM
SXPOIP.Z,STXOPTIN EUR P,ZRH
SXG13V.Z,STXG30CHE USD NR,ZRH
^R2VC15ER,Russell 2000 Daily Volatility C,WCB
^NQJPMCCADT,NASDAQ Japan Mid Cap CAD TR Ind,NIM
^NQMY6000EURN,NASDAQ Malaysia Telecom EUR NTR,NIM
^MSDKUSDP,Morningstar Denmark Index PR US,SNP
^NQIT0001GBPN,NASDAQ Italy Oil & Gas GBP NTR ,NIM
SFC14Y.SW,SBI FC AAA-BBB Y,EBS
3RFR.L,FTSE EUROFT300-FRA,FSI
29787754.SG,X5DALOUSDSHEURUSD,STU
^SPGSWHP,S&P GSCI Wheat Index Excess Ret,SNP
WIBEL.FGI,FTSE WORLD BELGIUM,FGI
399328.SZ,SZSE CORP GOV PRICE,SHZ
^CTLXPI3M,UBS Bloomberg CMCI Components Z,WCB
^NQGIHEIGBPN,Nasdaq Global High Equity Incom,NIM
^NQDMASIA0001LM,NASDAQ DM Asia Oil & Gas Large ,NIM
WIDEU2710.FGI,FTSE DENMARK INDEX,FGI
^NQUSS2795CADN,NQ US Sm Cap Financial Admin CA,NIM
31844978.SG,BNP PAREQVAL TR USD,STU
^NQUSM7535AUDN,NQ US Md Cap Cnvtnl Eltrcty AUD,NIM
^TV.NZ,Volume in 000's,NZE
PSI2S.NX,PSI 20 DOUBLE SHORT,ENX
^NQUSS1755T,NQ US Sm Cap Nonferrous Metals ,NIM
^YHOH807,,
31551714.SG,OTCQXBILLION+TR,STU
^NQEU4000LMJPYT,NASDAQ Europe Health Care Lg Md,NIM
^NQDMXNAXKRMCJPY,Nasdaq DM Ex NA Ex Korea Mid Ca,NIM
^NQUSB3724CAD,NQ US Bnchmk Nondrble Hhld Prod,NIM
^NQEULMEUR,NASDAQ Europe Large Mid Cap EUR,NIM
X2I9.DE,INAV CHF,GER
Q6N.Z,ESTXTMHHG USD NR,ZRH
D8TG.DE,INAV DB X-TR FTSGBP,GER
^NQUSM4570AUD,NQ US Md Cap Pharma & Biotech A,NIM
SXWNCP.Z,STXG18XCAEURP,ZRH
SBR12Y.SW,SBI AAA-AA Y,EBS
WIMEX4000.FGI,FTSE MX HEALTH CARE,FGI
^NQASIA4000LMJPY,NASDAQ Asia Health Care Lg Md C,NIM
WIBEL3000.L,FTSE BEL - CONSGOOD,FSI
^NQLA5300LMGBP,NASDAQ Lat America Retail Lg Md,NIM
WIDEU2000.L,FTSE DEU GEN IND,FSI
^NQKRN,NASDAQ Korea NTR Index,NIM
^NQID1000AUDN,NASDAQ Indonesia Basic Matls AU,NIM
NEIBT.NX,IBERIAN INDEX TR,ENX
WIXSAFS5750.FGI,FTSE XSA-TRAVEL&LEI,FGI
^NQGB0001CADN,NASDAQ UK Oil & Gas CAD NTR Ind,NIM
^HCK,ISE Ch india Settlement Value,CBO
3BLL.DE,INAVISHEUSTXDIVUEUR,GER
^RUIBK,Russell 1000 - RGS Sub - Banks,WCB
^ULTAESE5,UBS Bloomberg CMCI Essence ER T,WCB
WIXEBS8350.FGI,FTSE XEB - BANKS,FGI
^KBK,NYSE ARCA MINI PHARMACEUTICALS ,NYS
^NQUSB4577CADT,NQ US Bnchmk Pharma CAD TR Inde,NIM
31549687.SG,CROCIREWEALLCEURPR,STU
^NQEMMEA8500LMEUR,NASDAQ EM MEA Ins Large Mid Cap,NIM
SSIP.SW,ALL SHS SWI O.DIVI,EBS
^NQUSS8670EURT,NQ US Sm Cap Real Estate Inv Tr,NIM
^NYPURECS,NYSE U.S. Pure Exposure Consume,NYS
X2I2.DE,INAV ISMSCI FUE USD,GER
^DJTMDIE,Dow Jones Media Titans 30 Index,DJI
2DW2.DE,DIVMSDAX TR EUR,GER
ENJPNR.FGI,E/N GL NON-REITSJAP,FGI
^NQGB1300AUDN,NASDAQ UK Chemicals AUD NTR Ind,NIM
INGWT.NX,MSCI GROWTH MAS.VLI,ENX
^NQUSM3728AUDT,NQ US Md Cap Hme Constr AUD TR ,NIM
^NQJP3000LM,NASDAQ Japan Cnsmr Goods Large ,NIM
28698175.DE,VDAX JUNI 2017,GER
HSMPI.HK,HANG SENG MAINLAND PROPERTIES I,HKG
^NQTH5000AUDT,NASDAQ Thailand Cnsmr Svcs AUD ,NIM
REAL.CA,EGX REAL ESTATE IND,CAI
^DEFISCVI,Defined Small Cap Value,SNP
^NQG9000LMGBP,NASDAQ Global Tech Large Mid Ca,NIM
^BBEXALC,BBGCommexAg&LvCap EUR,WCB
4MVE.DE,INAVISHEUINFGBDUCHF,GER
^NQASIA0001LMEURT,NASDAQ Asia Oil & Gas Large Mid,NIM
^NQLAMCJPYN,NASDAQ Lat America Mid Cap JPY ,NIM
^DWDVOG,Dow Jones Global Developed Oil ,DJI
^NQDE8000LMEURT,NASDAQ Germany Financials Lg Md,NIM
^NQEUXGBLMGBPN,NASDAQ Europe Ex UK Large Mid C,NIM
^DJUSVS,Dow Jones U.S. Small-Cap Value ,DJI
SXDT.Z,ESTXHEC EUR NR,ZRH
3EC2350.L,FTSEURO300-CONSTMAT,FSI
^NQDMEU9000AUDT,NASDAQ DM Europe Tech AUD TR In,NIM
^DJUSDIV,Dow Jones U.S. Dividend 100 Ind,DJI
^NQNA2000JPYT,NASDAQ N America Inds JPY TR In,NIM
^NQEMASIA8600CADN,NASDAQ EM Asia Real Estate CAD ,NIM
^NQHKLCGBP,NASDAQ Hong Kong Large Cap GBP ,NIM
^NQMY0001LMEURT,NASDAQ Malaysia Oil & Gas Lg Md,NIM
^NQUSB3720LM,NQ US  Hhld Goods & Hme Constr ,NIM
^NQEM1000LMJPYT,NASDAQ EM Basic Matls Lg Md Cap,NIM
^NQUSS8536EURT,NQ US Sm Cap Property & Casualt,NIM
^NQEM8500EUR,NASDAQ Emerging Ins EUR Index,NIM
^NQCIPEER,NASDAQ Commodity Petroleum Inde,NIM
^NQJP7000LMJPYT,NASDAQ Japan Utilities Large Mi,NIM
D6EG.DE,HSBC MS TU INAV EUR,GER
399668.SZ,SZSE 300 VALUE ,SHZ
^NQMAMCN,NASDAQ Morocco Mid Cap NTR Inde,NIM
^NQHK5000N,NASDAQ Hong Kong Cnsmr Svcs NTR,NIM
^NQEMLMCEUR,NASDAQ Emerging Large Mid Cap E,NIM
^NQIN1000GBP,NASDAQ India Basic Matls GBP In,NIM
WIHKG2730.L,FTSE HKG - ELECTRON,FSI
^NQCH3000LMEUR,NASDAQ Switzerland Cnsmr Goods ,NIM
^NQJP3700LMCAD,NASDAQ Japan Psnl & Hhld Goods ,NIM
^IQHGMNA,IQ Merger Arbitrage Index,SNP
ENVFN.NX,VIGEO FR 20 NET,ENX
^NQTW0001GBPN,NASDAQ Taiwan Oil & Gas GBP NTR,NIM
WIFRA8000.L,FTSE FRA-FINANCIALS,FSI
^VIXAPR,VIX Apr Futures Index,WCB
^NQRU0001LMEURN,NASDAQ Russia Oil & Gas Lg Md C,NIM
WISGP.L,FTSE WORLD SINGAPOR,FSI
^NQMXLCGBPN,NASDAQ Mexico Large Cap GBP NTR,NIM
^NQDMXUS0001CADT,NASDAQ DM Ex US Oil & Gas CAD T,NIM
THCRI.Z,STXNDTMHEC USDNR,ZRH
^NQEU5300JPYT,NASDAQ Europe Retail JPY TR Ind,NIM
Q48.Z,STXETMO&GP USD NR,ZRH
^NQUSM8676T,NQ US Md Cap Mortgage REITs TR ,NIM
^NQDMXUS3000AUDT,NASDAQ DM Ex US Consumer Goods ,NIM
^NQEMEU0001LMJPYT,NASDAQ EM Europe Oil & Gas Lg M,NIM
^NQUSS2799GBPN,NQ US Sm Cap Waste & Disposal S,NIM
PTCSP.LS,PSI CONSUMER SERV.,LIS
^NQKR0001LMAUD,NASDAQ Korea Oil & Gas Large Mi,NIM
WIPACS3740.FGI,FTSE PC - LEISURE,FGI
^NQCI3HACER,NASDAQ Commodity 3rd Hold Agric,NIM
^YHOH886,,
^OMXETHICALNC,OMXETHICALNC/OMXGES,STO
50050500.MA,INMOBILIARIAS Y OTR,MAD
^A1SUSTR,Dow Jones Sustainability North ,DJI
^SPBDC1T,S&P/ASX Corporate Bond 1-5 Year,SNP
DH6G.DE,SHORTDAX X5 TR EUR,GER
ICWEU.PA,AMUNDI CWEU INAV,PAR
^NQCAMCGBPT,NASDAQ Canada Mid Cap GBP TR In,NIM
^NQASPA3700AUDT,NASDAQ ASPA Psnl & Hhld Goods A,NIM
EPEEU.L,FTSE E/N EM EUR ZON,FSI
^NQGB7000AUDN,NASDAQ UK Utilities AUD NTR Ind,NIM
WISGP5000.L,FTSE SGP - CYCLICAL,FSI
^NQUSB0587GBPT,NQ US Bnchmk Alternative Fuels ,NIM
^NQUSB8600LMN,NASDAQ US  Real Estate Large Mi,NIM
Q4Q.Z,STXETMLSG USD P,ZRH
^XTLHET,UBS Bloomberg CMCI Lean Hogs He,WCB
^NQZA2000GBP,NASDAQ South Africa Inds GBP In,NIM
^NQUSB3535GBPN,NQ US Bnchmk Distillers & Vintn,NIM
IDIV.SA,I DIVIDENDOS,SAO
^NQDELMCADT,NASDAQ Germany Large Mid Cap CA,NIM
WINAMERS3530.FGI,FTSE NA-BEVERAGES,FGI
^RURHXLVT,Russell 1000 High Eff Value Ind,WCB
^TV.SPMIB,Volume in 000's,MIL
IEMAE.NX,SPDR EMAE VLI,ENX
^NQEM8300LMAUD,NASDAQ Emerging Banks Large Mid,NIM
SX5EHB.Z,ESTX50 GBP NR,ZRH
WIEXUKS0001.L,FTSE EXUK - OIL&GAS,FSI
ITSYE.PA,SPDR TSYE VLI,PAR
C8730P.SW,SWX SR REALSTAT PR,EBS
^NQUSM5755T,NQ US Md Cap Recreational Svcs ,NIM
^NQKR1000AUD,NASDAQ Korea Basic Matls AUD In,NIM
1990764.DE,VSMI MAY 04,GER
^VXHYG,CBOE High Yield Corporate Bond ,WCB
LZPX.DE,INAV LYX DAX+ PROTP,GER
^NQJP5000LMT,NASDAQ Japan Cnsmr Svcs Large M,NIM
^NQUSL5757EUR,NQ US Lg Cap Restaurants & Bars,NIM
NMX0001.L,FTSE350 OIL&GAS,FSI
^JKFINA,Finance Index,JKT
^NQHK8000LMJPYN,NASDAQ Hong Kong Financials Lg ,NIM
^NQDMEU1300JPYN,NASDAQ DM Europe Chemicals JPY ,NIM
^DJTSQUT,Dow Jones U.S. Thematic Short Q,DJI
^W5CYC,Dow Jones Emerging Markets Cons,DJI
^KQ11,Kosdaq Composite Index,KOE
^NQKRLCJPY,NASDAQ Korea Large Cap JPY Inde,NIM
FROG.NX,CAC OIL & GAS,ENX
WIKOR2790.L,FTSE KOR-SUPP SERVI,FSI
SWGOVT115.ST,,
^NQKR5000LMCAD,NASDAQ Korea Cnsmr Svcs Lg Md C,NIM
INCS9.NX,CASAM CS9 INAV,ENX
^DJAT,Dow Jones Asian Titans 50 Index,DJI
3H6H.Z,STXE6OPTFIN EURP,ZRH
TAM1P.Z,STXAMTM EUR P,ZRH
^OMXNMCSEKGI,OMXN MID CAP SEK GI,STO
IDSUK.NX,LYXOR DSUK,ENX
^W180T,Dow Jones Sustainability World ,DJI
UB3700.L,,
TCCASV.Z,STXCATMSMALLUSDNR,ZRH
^NQEMEA3700LMAUD,NASDAQ EMEA Psnl & Hhld Goods L,NIM
^NQUSS4533AUDT,NQ US Sm Cap Health Care Provid,NIM
XBREDY.Z,STXNDTMSM DKNR,ZRH
2DMM.DE,SHORTDAX K,GER
31549593.SG,BOFAMLMEREVSPXSH,STU
^DJEZDIVT,Dow Jones Eurozone Select Divid,DJI
RXR1.DE,EB.REXX GG1.5-2.5 P,GER
^NQUSM2753EUR,NQ US Md Cap Comml Vehicles & T,NIM
4N5Y.DE,DAXSUB ALL ELHW K,GER
^GBDOWD,Dow Jones U.K. Index (USD),DJI
^CTLATR2Y,UBS Bloomberg CMCI Components A,WCB
^NQCI2HACER,NASDAQ Commodity 2nd Hold Agric,NIM
V6ID.DE,INAV LYXOR DAX EUR,GER
INFOO.PA,LYXOR FOOD & BEVER.,PAR
INVSX.PA,ETFX VSX INAV,PAR
^NQUSB2723LMAUDT,NQ US  Containers & Packaging L,NIM
^NQGB3700EUR,NASDAQ UK Psnl & Hhld Goods EUR,NIM
OBGBF5Y.OL,OSLO/OBGBF5Y,OSL
SXW8HCRE.Z,STXG18XEUHEC EUR P,ZRH
SXP1CGSR.Z,STXAP6T&L EUR NR,ZRH
^XAL,NYSE ARCA AIRLINE INDEX,NYS
^DJETFEQT,Dow Jones ETF 100 Total Return ,DJI
^NQHK5000LMJPYN,NASDAQ Hong Kong Cnsmr Svcs Lg ,NIM
^GSISEWPR,Goldman Sachs Equity Factor Wor,WCB
^NQEMEA5300,NASDAQ EMEA Retail Index,NIM
^NQUSB0530LMEUR,NQ US  Oil & Gas Producers Lg M,NIM
^NQUSB0570LMCADT,"NQ US  Oil Eqpt, Svcs & Distr L",NIM
26776681.SG,ALPHA 8 GLO PR IND,STU
^NQKR1000LMN,NASDAQ Korea Basic Matls Large ,NIM
^CMCIPI,UBS Bloomberg CMCI Composite US,WCB
^NQZA9000ZART,NASDAQ South Africa Tech ZAR TR,NIM
AEX6S.NX,AEX X6 SHORT GR,ENX
^NQNA3000LMN,NASDAQ N America Cnsmr Goods Lg,NIM
^NQKR0001JPYT,NASDAQ Korea Oil & Gas JPY TR I,NIM
^NQDMMEA1000T,NASDAQ DM MEA Basic Matls TR In,NIM
WICHEG.L,FTSE WORLD SWITZERL,FSI
XBNCDX.Z,STXNDTMMD DKPR,ZRH
SXTV.Z,STXE6T&L USD NR,ZRH
^NQHKLCEUR,NASDAQ Hong Kong Large Cap EUR ,NIM
^DWAPOG,Dow Jones Asia/Pacific Oil & Ga,DJI
^MSKRKRWP,Morningstar Korea Index PR KRW,SNP
31562065.SG,VIAAMSMARTEQUSTRNET,STU
WIAMERS5370.FGI,FTSE AM-GENERAL,FGI
OAX45GI.OL,OSLO / OAX45 GI,OSL
^NQUSS8630CAD,NQ US Sm Cap Real Estate Inv & ,NIM
WDQG.DE,VSTOXX 270D,GER
^DJIAJT,DJIATTM Japanese Yen,DJI
DL3Z.DE,LEVDAX X3 TR EUR,GER
^NQDMASPA2000LM,NASDAQ DM ASPA Inds Large Mid C,NIM
^NQASIA0001LMCADN,NASDAQ Asia Oil & Gas Large Mid,NIM
^NQJPN,NASDAQ Japan NTR Index,NIM
^DJSEMDET,Dow Jones Sustainability Emergi,DJI
SXE86V.Z,STXEUA8REE USD NR,ZRH
XEGU.DE,DAX+ MAXSR US EUR K,GER
FRBMN.NX,CAC BASIC MATER NR,ENX
^SP1500-35,S&P Composite 1500 Health Care ,SNP
SBR24P.SW,SBI AA-BBB P,EBS
^SE30D,Dow Jones Sweden Titans 30 Inde,DJI
CAC6S.NX,CAC 40 X6 SHORT GR,ENX
^NQUSL2791JPYT,NQ US Lg Cap Bus Support Svcs J,NIM
BFOE.Z,ESTXTMF&B EUR P,ZRH
^DJCISF,Dow Jones Commodity Index Softs,DJI
INRIC.PA,MASTER RICI INAV,PAR
^NQKRSCGBPN,NASDAQ Korea Small Cap GBP NTR ,NIM
^P1MID,Dow Jones Asia/Pacific Mid-Cap ,DJI
^DWAMCST,,DJI
31549766.SG,MELY30YUSTRFUTTR,STU
^NQUSB8538JPYN,NQ US Bnchmk ReIns JPY NTR Inde,NIM
ST171Y.SW,SBI AAA 7-10 Y,EBS
AWALEMVN.FGI,FTSE EMG MIN VAR NT,FGI
^DJETFAU,Dow Jones ETF 100 Index (USD),DJI
^NQEM3000LMGBPT,NASDAQ EM Cnsmr Goods Lg Md Cap,NIM
^SPXCVUT,S&P 500 Catholic Values Index (,SNP
^NQKR4000GBPT,NASDAQ Korea Health Care GBP TR,NIM
^NQUSL5330AUD,NQ US Lg Cap Food & Drug Rtlrs ,NIM
^NQHK7000LMHKDT,NASDAQ Hong Kong Utilities Lg M,NIM
^RNMSCUSD,Russell/Nomura Mid-Small Cap US,WCB
^NQIEJPY,NASDAQ Ireland JPY Index,NIM
^NQUSM5330AUDT,NQ US Md Cap Food & Drug Rtlrs ,NIM
^NQUSB0530EURT,NQ US Bnchmk Oil & Gas Producer,NIM
^XTSGTR,UBS Bloomberg CMCI Silver Hedge,WCB
^RPJPNIEU,JP Morgan ERP Net Income Margin,WCB
^NQEMEA5700JPYN,NASDAQ EMEA Travel & Leisure JP,NIM
^NQKR0001LMKRWN,NASDAQ Korea Oil & Gas Large Mi,NIM
HTXHUF.VI,HTL LOCAL CURRENCY,VIE
^NQEMEUAUDN,NASDAQ EM Europe AUD NTR Index,NIM
^NQTR8000TRY,NASDAQ Turkey Financials TRY In,NIM
^NQUSM5330CAD,NQ US Md Cap Food & Drug Rtlrs ,NIM
^R25GDFTR,Russell 2500 Growth-Defensive T,WCB
^DJUSGL,Dow Jones U.S. Large-Cap Growth,DJI
^JHDMAT,John Hancock Dimensional Materi,NYS
