Ticker,Name,Exchange
20162411.SW,KUPFER 999/1000    ,EBS
NZDRUB=X,NZD/RUB,CCY
PABCAD=X,PAB/CAD,CCY
CHFRWF=X,CHF/RWF,CCY
BBDDKK=X,BBD/DKK,CCY
MADCNY=X,MAD/CNY,CCY
KWDHKD=X,KWD/HKD,CCY
CZKQAR=X,CZK/QAR,CCY
LKRILS=X,LKR/ILS,CCY
IDR=X,USD/IDR,CCY
19753440.SW,SILBER 999/1000,EBS
MURPHP=X,MUR/PHP,CCY
JODSEK=X,JOD/SEK,CCY
EOLS.F,EUR/GBP FIXING,FRA
EGPUSD=X,EGP/USD,CCY
EURBWP=X,EUR/BWP,CCY
PABUSD=X,PAB/USD,CCY
GDEBQ.MDD,ELECT. BASE.GER Q,MDD
NADEUR=X,NAD/EUR,CCY
LTLAED=X,LTL/AED,CCY
JODPLN=X,JOD/PLN,CCY
BRLEUR=X,BRL/EUR,CCY
DOPUSD=X,DOP/USD,CCY
QAROMR=X,QAR/OMR,CCY
THBRUB=X,THB/RUB,CCY
JPYBOB=X,JPY/BOB,CCY
UGXHKD=X,UGX/HKD,CCY
MURZAR=X,MUR/ZAR,CCY
CADBHD=X,CAD/BHD,CCY
TNDJOD=X,TND/JOD,CCY
JPYXOF=X,JPY/XOF,CCY
HUFTRY=X,HUF/TRY,CCY
HKDRUB=X,HKD/RUB,CCY
CNYSAR=X,CNY/SAR,CCY
EURZWL=X,EUR/ZWL,CCY
SGDPLN=X,SGD/PLN,CCY
HRKUSD=X,HRK/USD,CCY
BGNCZK=X,BGN/CZK,CCY
JPYTRY=X,JPY/TRY,CCY
MXNTHB=X,MXN/THB,CCY
EUR-CUP.F,EUR/CUP,FRA
CZKKRW=X,CZK/KRW,CCY
THB=X,USD/THB,CCY
EURFJD=X,EUR/FJD,CCY
EUR-SOS.F,EUR/SOS,FRA
PYGUYU=X,PYG/UYU,CCY
CHFKWD=X,CHF/KWD,CCY
CNHSGD=X,CNH/SGD,CCY
AUDCRC=X,AUD/CRC,CCY
EUR-XAF.F,EUR/XAF,FRA
MADEUR=X,MAD/EUR,CCY
NOKXDR=X,NOK/XDR,CCY
IQD=X,USD/IQD,CCY
SGDBHD=X,SGD/BHD,CCY
29134331=X,,
KRWRUB=X,KRW/RUB,CCY
GDEBY.MDD,ELECT. BASE.GER Y,MDD
CHFQAR=X,CHF/QAR,CCY
SARIDR=X,SAR/IDR,CCY
19663223.SW,SILVER COINS 1/2 UZ,EBS
THBTRY=X,THB/TRY,CCY
EUR-MOP.F,EUR/MOP,FRA
AEDZAR=X,AED/ZAR,CCY
NZDPHP=X,NZD/PHP,CCY
CNYLTL=X,CNY/LTL,CCY
19753828.SW,GOLD 999.9/1000    ,EBS
PYGCOP=X,PYG/COP,CCY
JPYEGP=X,JPY/EGP,CCY
EUR-MWK.F,EUR/MWK,FRA
GBPCHF=X,GBP/CHF,CCY
KWDJOD=X,KWD/JOD,CCY
SCR=X,USD/SCR,CCY
XDREUR=X,XDR/EUR,CCY
ARSBOB=X,ARS/BOB,CCY
NADDKK=X,NAD/DKK,CCY
GHSBGN=X,GHS/BGN,CCY
MDLCHF=X,MDL/CHF,CCY
KESTND=X,KES/TND,CCY
JPYNZD=X,JPY/NZD,CCY
EUR-KGS.F,EUR/KGS,FRA
VUVBRL=X,VUV/BRL,CCY
LKRPHP=X,LKR/PHP,CCY
JPYWST=X,JPY/WST,CCY
JPYCAD=X,JPY/CAD,CCY
XF000EURNOK5.SG,EUR/NOK FIXING,STU
SYPCHF=X,SYP/CHF,CCY
UGXKES=X,UGX/KES,CCY
BGN=X,USD/BGN,CCY
CADTJS=X,CAD/TJS,CCY
ZARISK=X,ZAR/ISK,CCY
CZKBDT=X,CZK/BDT,CCY
ISKNZD=X,ISK/NZD,CCY
LKRJPY=X,LKR/JPY,CCY
GBPPYG=X,GBP/PYG,CCY
HUFSGD=X,HUF/SGD,CCY
LVLISK=X,LVL/ISK,CCY
NZDJOD=X,NZD/JOD,CCY
KRWINR=X,KRW/INR,CCY
OMREUR=X,OMR/EUR,CCY
RONAUD=X,RON/AUD,CCY
ZWL=X,USD/ZWL,CCY
GHSMWK=X,GHS/MWK,CCY
EURCNY=X,EUR/CNY,CCY
BHDKWD=X,BHD/KWD,CCY
CAD=X,USD/CAD,CCY
NOKPHP=X,NOK/PHP,CCY
KWDISK=X,KWD/ISK,CCY
SARCHF=X,SAR/CHF,CCY
JPYFKP=X,JPY/FKP,CCY
EUR-PYG.F,EUR/PYG,FRA
EUR-NOK.F,EUR/NOK,FRA
KESNOK=X,KES/NOK,CCY
JPYLKR=X,JPY/LKR,CCY
MYRAED=X,MYR/AED,CCY
KWDRSD=X,KWD/RSD,CCY
GHSSBD=X,GHS/SBD,CCY
HKDSAR=X,HKD/SAR,CCY
LTLAUD=X,LTL/AUD,CCY
ENDK.IR,SCHLUSS-ZEIT D BOER,ISE
RONLTL=X,RON/LTL,CCY
MXNPYG=X,MXN/PYG,CCY
CNYGHS=X,CNY/GHS,CCY
CHFTJS=X,CHF/TJS,CCY
AUDUSD=X,AUD/USD,CCY
EURPEN=X,EUR/PEN,CCY
HU52.EX,STURM USA 50BN 12,EUX
CHFBOB=X,CHF/BOB,CCY
TRYLTL=X,TRY/LTL,CCY
KESGBP=X,KES/GBP,CCY
TNDQAR=X,TND/QAR,CCY
JODILS=X,JOD/ILS,CCY
KWDTWD=X,KWD/TWD,CCY
19753805.SW,PLATIN 999.9/1000  ,EBS
GHSCNH=X,GHS/CNH,CCY
CADGTQ=X,CAD/GTQ,CCY
CHFSEK=X,CHF/SEK,CCY
JPYKES=X,JPY/KES,CCY
HKDCHF=X,HKD/CHF,CCY
HUFRON=X,HUF/RON,CCY
BHDXDR=X,BHD/XDR,CCY
PHPKWD=X,PHP/KWD,CCY
BHDNZD=X,BHD/NZD,CCY
CNYIDR=X,CNY/IDR,CCY
SARXDR=X,SAR/XDR,CCY
AUDRUB=X,AUD/RUB,CCY
TZSINR=X,TZS/INR,CCY
JPYIQD=X,JPY/IQD,CCY
XF000EURHKD0.SG,EUR/HKD FIXING,STU
RONJPY=X,RON/JPY,CCY
JODCZK=X,JOD/CZK,CCY
PHPIDR=X,PHP/IDR,CCY
IACWE.NX,SPDR ACWE VLI,ENX
SEKLVL=X,SEK/LVL,CCY
KWDSEK=X,KWD/SEK,CCY
SGDBDT=X,SGD/BDT,CCY
RUBKZT=X,RUB/KZT,CCY
XF000EURDKK4.SG,EUR/DKK FIXING,STU
DOPCHF=X,DOP/CHF,CCY
VEFCOP=X,VEF/COP,CCY
BRLUSD=X,BRL/USD,CCY
BWPCLF=X,BWP/CLF,CCY
NOKBAM=X,NOK/BAM,CCY
GHSZWL=X,GHS/ZWL,CCY
CHFSVC=X,CHF/SVC,CCY
BRLCHF=X,BRL/CHF,CCY
CHFLKR=X,CHF/LKR,CCY
MXNMUR=X,MXN/MUR,CCY
CHFPEN=X,CHF/PEN,CCY
LTLPLN=X,LTL/PLN,CCY
CADBMD=X,CAD/BMD,CCY
KESJPY=X,KES/JPY,CCY
CZKBMD=X,CZK/BMD,CCY
DKKOMR=X,DKK/OMR,CCY
JPYBSD=X,JPY/BSD,CCY
LTLHRK=X,LTL/HRK,CCY
CLPKRW=X,CLP/KRW,CCY
TWDISK=X,TWD/ISK,CCY
EURNAD=X,EUR/NAD,CCY
PLNEGP=X,PLN/EGP,CCY
GTQCAD=X,GTQ/CAD,CCY
NAD=X,USD/NAD,CCY
NZD=X,USD/NZD,CCY
PYG=X,USD/PYG,CCY
AUDLVL=X,AUD/LVL,CCY
RUBILS=X,RUB/ILS,CCY
19753443.SW,SILBER 999/1000,EBS
EGPJPY=X,EGP/JPY,CCY
ZMWCAD=X,ZMW/CAD,CCY
EURJPY=X,EUR/JPY,CCY
HUFBRL=X,HUF/BRL,CCY
KWDCNY=X,KWD/CNY,CCY
CHFWST=X,CHF/WST,CCY
CHFMUR=X,CHF/MUR,CCY
THBCAD=X,THB/CAD,CCY
CHFMYR=X,CHF/MYR,CCY
SGDZWL=X,SGD/ZWL,CCY
EURPLN=X,EUR/PLN,CCY
JPYVUV=X,JPY/VUV,CCY
CADRSD=X,CAD/RSD,CCY
PGKCHF=X,PGK/CHF,CCY
RONUAH=X,RON/UAH,CCY
UGXRUB=X,UGX/RUB,CCY
MADOMR=X,MAD/OMR,CCY
AUDOMR=X,AUD/OMR,CCY
EURMAD=X,EUR/MAD,CCY
EURPGK=X,EUR/PGK,CCY
ZARCZK=X,ZAR/CZK,CCY
RSDCAD=X,RSD/CAD,CCY
CADBYR=X,CAD/BYR,CCY
ILS=X,USD/ILS,CCY
KGSCHF=X,KGS/CHF,CCY
JPYAMD=X,JPY/AMD,CCY
KPW=X,USD/KPW,CCY
JPYXDR=X,JPY/XDR,CCY
BM.PA,WHEAT,PAR
CADMNT=X,CAD/MNT,CCY
QARKWD=X,QAR/KWD,CCY
TTDXDR=X,TTD/XDR,CCY
CHFPKR=X,CHF/PKR,CCY
EUR-ZAR.F,EUR/ZAR,FRA
LKRRUB=X,LKR/RUB,CCY
KESEUR=X,KES/EUR,CCY
BWPJOD=X,BWP/JOD,CCY
PHPDKK=X,PHP/DKK,CCY
KWDKES=X,KWD/KES,CCY
FJDCAD=X,FJD/CAD,CCY
TTDEUR=X,TTD/EUR,CCY
KZT=X,USD/KZT,CCY
KESCNY=X,KES/CNY,CCY
CHFCAD=X,CHF/CAD,CCY
ZARLSL=X,ZAR/LSL,CCY
XPF=X,USD/XPF,CCY
GBPTJS=X,GBP/TJS,CCY
UGXPKR=X,UGX/PKR,CCY
CADNOK=X,CAD/NOK,CCY
DKKHKD=X,DKK/HKD,CCY
ZARQAR=X,ZAR/QAR,CCY
ISKAUD=X,ISK/AUD,CCY
BOBEUR=X,BOB/EUR,CCY
CHFHTG=X,CHF/HTG,CCY
GBPIDR=X,GBP/IDR,CCY
EURQAR=X,EUR/QAR,CCY
29134342=X,,
GBPCDF=X,GBP/CDF,CCY
PHPCHF=X,PHP/CHF,CCY
WST=X,USD/WST,CCY
NOKTRY=X,NOK/TRY,CCY
PLN=X,USD/PLN,CCY
QARSEK=X,QAR/SEK,CCY
PKRVND=X,PKR/VND,CCY
TOPGBP=X,TOP/GBP,CCY
KWDEUR=X,KWD/EUR,CCY
NZDEUR=X,NZD/EUR,CCY
KWDPHP=X,KWD/PHP,CCY
PLNGBP=X,PLN/GBP,CCY
UGXCLP=X,UGX/CLP,CCY
OMRZAR=X,OMR/ZAR,CCY
GBPMUR=X,GBP/MUR,CCY
LVLKWD=X,LVL/KWD,CCY
TWDTRY=X,TWD/TRY,CCY
JPYMRO=X,JPY/MRO,CCY
JPYNOK=X,JPY/NOK,CCY
UGXTHB=X,UGX/THB,CCY
MADISK=X,MAD/ISK,CCY
GBPCAD=X,GBP/CAD,CCY
BOBGBP=X,BOB/GBP,CCY
AEDSEK=X,AED/SEK,CCY
MXNHUF=X,MXN/HUF,CCY
TRYMXN=X,TRY/MXN,CCY
TWDJOD=X,TWD/JOD,CCY
GBPLTL=X,GBP/LTL,CCY
TZS=X,USD/TZS,CCY
JPYHRK=X,JPY/HRK,CCY
BGNEUR=X,BGN/EUR,CCY
MXNEUR=X,MXN/EUR,CCY
NZDKRW=X,NZD/KRW,CCY
PLNCHF=X,PLN/CHF,CCY
EURCYP=X,EUR/CYP,CCY
XF000EURCAD2.SG,EUR/CAD FIXING,STU
HF40.EX,STURM FL 40BN 10,EUX
BWPHKD=X,BWP/HKD,CCY
KRWHUF=X,KRW/HUF,CCY
BSD=X,USD/BSD,CCY
KYDCHF=X,KYD/CHF,CCY
29134363=X,,
RUBKES=X,RUB/KES,CCY
EGPTRY=X,EGP/TRY,CCY
XF000EURZAR3.SG,EUR/ZAR FIXING,STU
CNYHUF=X,CNY/HUF,CCY
DKKEGP=X,DKK/EGP,CCY
LVLMXN=X,LVL/MXN,CCY
EURSTD=X,EUR/STD,CCY
KESIDR=X,KES/IDR,CCY
RONPLN=X,RON/PLN,CCY
NOKPKR=X,NOK/PKR,CCY
WSTCHF=X,WST/CHF,CCY
PLNPGK=X,PLN/PGK,CCY
EURKZT=X,EUR/KZT,CCY
GHSJOD=X,GHS/JOD,CCY
OMRUSD=X,OMR/USD,CCY
ZARHUF=X,ZAR/HUF,CCY
EURAZN=X,EUR/AZN,CCY
DKKJOD=X,DKK/JOD,CCY
MURCZK=X,MUR/CZK,CCY
DEMCHF=X,DEM/CHF,CCY
HUF=X,USD/HUF,CCY
CADGNF=X,CAD/GNF,CCY
AUDCAD=X,AUD/CAD,CCY
RUBNZD=X,RUB/NZD,CCY
SEKCLP=X,SEK/CLP,CCY
CZKAUD=X,CZK/AUD,CCY
HRKAED=X,HRK/AED,CCY
JPYPEN=X,JPY/PEN,CCY
LKRHUF=X,LKR/HUF,CCY
ILSAUD=X,ILS/AUD,CCY
LKRAED=X,LKR/AED,CCY
PHPJPY=X,PHP/JPY,CCY
UGXZMW=X,UGX/ZMW,CCY
VUVARS=X,VUV/ARS,CCY
JPYRSD=X,JPY/RSD,CCY
OMRSEK=X,OMR/SEK,CCY
EURXAF=X,EUR/XAF,CCY
EUR-BYR.F,EUR/BYR,FRA
KESLKR=X,KES/LKR,CCY
GBPEGP=X,GBP/EGP,CCY
CZKLTL=X,CZK/LTL,CCY
NOKCNY=X,NOK/CNY,CCY
EUR-DZD.F,EUR/DZD,FRA
XDRLTL=X,XDR/LTL,CCY
GBPBSD=X,GBP/BSD,CCY
CADMOP=X,CAD/MOP,CCY
TNDLTL=X,TND/LTL,CCY
EURMWK=X,EUR/MWK,CCY
AUDBWP=X,AUD/BWP,CCY
EURPHP=X,EUR/PHP,CCY
HKDMUR=X,HKD/MUR,CCY
SGDILS=X,SGD/ILS,CCY
HKDAED=X,HKD/AED,CCY
BWPMXN=X,BWP/MXN,CCY
EUR-PGK.F,EUR/PGK,FRA
EGPLVL=X,EGP/LVL,CCY
EUR-VND.F,EUR/VND,FRA
TWDRUB=X,TWD/RUB,CCY
QARHKD=X,QAR/HKD,CCY
BWPAUD=X,BWP/AUD,CCY
JODLTL=X,JOD/LTL,CCY
BWPKZT=X,BWP/KZT,CCY
CZKSAR=X,CZK/SAR,CCY
EOB.PA,MALTING BARLEY,PAR
BBD=X,USD/BBD,CCY
JPYXCD=X,JPY/XCD,CCY
EURAED=X,EUR/AED,CCY
GHSHKD=X,GHS/HKD,CCY
UGXMXN=X,UGX/MXN,CCY
RONHKD=X,RON/HKD,CCY
GBPKMF=X,GBP/KMF,CCY
TNDSGD=X,TND/SGD,CCY
LYDCHF=X,LYD/CHF,CCY
TWDMAD=X,TWD/MAD,CCY
CADHUF=X,CAD/HUF,CCY
KRWCRC=X,KRW/CRC,CCY
NZDMAD=X,NZD/MAD,CCY
CHFSZL=X,CHF/SZL,CCY
SGDPHP=X,SGD/PHP,CCY
LKRQAR=X,LKR/QAR,CCY
FKPUSD=X,FKP/USD,CCY
CHFSLL=X,CHF/SLL,CCY
SGDGHS=X,SGD/GHS,CCY
PLNNOK=X,PLN/NOK,CCY
CADSTD=X,CAD/STD,CCY
PABGBP=X,PAB/GBP,CCY
PLNEUR=X,PLN/EUR,CCY
CADSGD=X,CAD/SGD,CCY
HKDJOD=X,HKD/JOD,CCY
FKP=X,USD/FKP,CCY
DKKIDR=X,DKK/IDR,CCY
EUR-ZMK.F,EUR/ZMK,FRA
QARCNY=X,QAR/CNY,CCY
EUR-LBP.F,EUR/LBP,FRA
SARCZK=X,SAR/CZK,CCY
AUDPHP=X,AUD/PHP,CCY
JPYSDG=X,JPY/SDG,CCY
GMD=X,USD/GMD,CCY
IDRLKR=X,IDR/LKR,CCY
CADDJF=X,CAD/DJF,CCY
CADCHF=X,CAD/CHF,CCY
FJDGBP=X,FJD/GBP,CCY
MXV=X,USD/MXV ,CCY
PHPKRW=X,PHP/KRW,CCY
CNHHKD=X,CNH/HKD,CCY
ERN=X,USD/ERN,CCY
NZDTRY=X,NZD/TRY,CCY
NOKMUR=X,NOK/MUR,CCY
JPYEUR=X,JPY/EUR,CCY
JPYCOP=X,JPY/COP,CCY
HUFBAM=X,HUF/BAM,CCY
DKKBAM=X,DKK/BAM,CCY
AUDIDR=X,AUD/IDR,CCY
UYUCHF=X,UYU/CHF,CCY
YER=X,USD/YER,CCY
PENARS=X,PEN/ARS,CCY
CNHPHP=X,CNH/PHP,CCY
HUFTWD=X,HUF/TWD,CCY
19754261.SW,SILBER 999/1000    ,EBS
29134372=X,,
THBBMD=X,THB/BMD,CCY
EUR-XDR.F,EUR/XDR,FRA
NGN=X,USD/NGN,CCY
KWDAUD=X,KWD/AUD,CCY
GDO.NX,GOLD 1 UZ,ENX
OMRPKR=X,OMR/PKR,CCY
MYRCOP=X,MYR/COP,CCY
HKDNOK=X,HKD/NOK,CCY
MYRSGD=X,MYR/SGD,CCY
NZDFJD=X,NZD/FJD,CCY
AEDIDR=X,AED/IDR,CCY
PLNTND=X,PLN/TND,CCY
MADAED=X,MAD/AED,CCY
PENEUR=X,PEN/EUR,CCY
GELLVL=X,GEL/LVL,CCY
CADALL=X,,CCY
RONEUR=X,RON/EUR,CCY
EUR-PEN.F,EUR/PEN,FRA
EUR-HKD.F,EUR/HKD,FRA
QARIDR=X,QAR/IDR,CCY
ISKCAD=X,ISK/CAD,CCY
TWDOMR=X,TWD/OMR,CCY
BNDCHF=X,BND/CHF,CCY
NZDCNH=X,NZD/CNH,CCY
GBPBAM=X,GBP/BAM,CCY
BTN=X,USD/BTN,CCY
JPYDZD=X,JPY/DZD,CCY
OMRTND=X,OMR/TND,CCY
BWPBHD=X,BWP/BHD,CCY
19753561.SW,SILBER 999/1000,EBS
KWDTHB=X,KWD/THB,CCY
OMRPLN=X,OMR/PLN,CCY
KESCZK=X,KES/CZK,CCY
IDRGHS=X,IDR/GHS,CCY
GBPSVC=X,GBP/SVC,CCY
EUR-KHR.F,EUR/KHR,FRA
BHDSGD=X,BHD/SGD,CCY
GIPUSD=X,GIP/USD,CCY
GBPCZK=X,GBP/CZK,CCY
GHSTZS=X,GHS/TZS,CCY
THBKES=X,THB/KES,CCY
GHSMYR=X,GHS/MYR,CCY
JPYBBD=X,JPY/BBD,CCY
DKKINR=X,DKK/INR,CCY
CADAUD=X,CAD/AUD,CCY
SGDGBP=X,SGD/GBP,CCY
SGDUYU=X,SGD/UYU,CCY
EURSGD=X,EUR/SGD,CCY
UYUCOP=X,UYU/COP,CCY
ETBUSD=X,ETB/USD,CCY
CADKHR=X,CAD/KHR,CCY
SEKRON=X,SEK/RON,CCY
CNYBWP=X,CNY/BWP,CCY
JPYMXN=X,JPY/MXN,CCY
KGSUSD=X,KGS/USD,CCY
CHFMKD=X,CHF/MKD,CCY
BWPKES=X,BWP/KES,CCY
SCRGBP=X,SCR/GBP,CCY
AED=X,USD/AED,CCY
MOPCAD=X,MOP/CAD,CCY
AEDSGD=X,AED/SGD,CCY
CZKCLP=X,CZK/CLP,CCY
HKDINR=X,HKD/INR,CCY
INMUA.PA,LYX.USA REAL VLI,PAR
MYRCNH=X,MYR/CNH,CCY
ARSCAD=X,ARS/CAD,CCY
MXNGBP=X,MXN/GBP,CCY
OMRBHD=X,OMR/BHD,CCY
GBPCNH=X,GBP/CNH,CCY
ZARSAR=X,ZAR/SAR,CCY
AUD=X,USD/AUD,CCY
THBMYR=X,THB/MYR,CCY
ARSUSD=X,ARS/USD,CCY
KESSGD=X,KES/SGD,CCY
BWPXOF=X,BWP/XOF,CCY
TWDUSD=X,TWD/USD,CCY
NOKUSD=X,NOK/USD,CCY
NOKIDR=X,NOK/IDR,CCY
HRKDKK=X,HRK/DKK,CCY
CZKRUB=X,CZK/RUB,CCY
EURPYG=X,EUR/PYG,CCY
BNDUSD=X,BND/USD,CCY
RONHRK=X,RON/HRK,CCY
BBDUSD=X,BBD/USD,CCY
LTLTHB=X,LTL/THB,CCY
MYRLBP=X,MYR/LBP,CCY
FKPCHF=X,FKP/CHF,CCY
AUDQAR=X,AUD/QAR,CCY
MVRCHF=X,MVR/CHF,CCY
HKDILS=X,HKD/ILS,CCY
JPYIDR=X,JPY/IDR,CCY
AEDCNY=X,AED/CNY,CCY
HUFNOK=X,HUF/NOK,CCY
TNDISK=X,TND/ISK,CCY
SEKNOK=X,SEK/NOK,CCY
ILSPLN=X,ILS/PLN,CCY
EUR-BMD.F,EUR/BMD,FRA
NOKTHB=X,NOK/THB,CCY
BWPAED=X,BWP/AED,CCY
XAG=X,SILVER 1 OZ 999 NY,CCY
LKRIDR=X,LKR/IDR,CCY
GBPBZD=X,GBP/BZD,CCY
CADMMK=X,CAD/MMK,CCY
GHSISK=X,GHS/ISK,CCY
AEDJOD=X,AED/JOD,CCY
MADILS=X,MAD/ILS,CCY
CHFDEM=X,CHF/DEM,CCY
BWPCLP=X,BWP/CLP,CCY
GHSZMW=X,GHS/ZMW,CCY
PLNPKR=X,PLN/PKR,CCY
CNYJPY=X,CNY/JPY,CCY
AUDJMD=X,AUD/JMD,CCY
CHFCOP=X,CHF/COP,CCY
29134348=X,,
KESEGP=X,KES/EGP,CCY
BDTSEK=X,BDT/SEK,CCY
GHSHUF=X,GHS/HUF,CCY
BRLDKK=X,BRL/DKK,CCY
DKKAUD=X,DKK/AUD,CCY
JPYMYR=X,JPY/MYR,CCY
SBDEUR=X,SBD/EUR,CCY
MYRARS=X,MYR/ARS,CCY
MURCHF=X,MUR/CHF,CCY
HG13.EX,HURRICANE FUTURES,EUX
GHSZAR=X,GHS/ZAR,CCY
SRDCHF=X,SRD/CHF,CCY
GBPGTQ=X,GBP/GTQ,CCY
KRWHKD=X,KRW/HKD,CCY
AUGLE.SW,GLEICH VORT.,EBS
GHSQAR=X,GHS/QAR,CCY
AUDINR=X,AUD/INR,CCY
CADMVR=X,CAD/MVR,CCY
EURBAM=X,EUR/BAM,CCY
JODJPY=X,JOD/JPY,CCY
SZLEUR=X,SZL/EUR,CCY
ZMWUSD=X,ZMW/USD,CCY
JPYHNL=X,JPY/HNL,CCY
GBPPEN=X,GBP/PEN,CCY
HRKTHB=X,HRK/THB,CCY
GBPHNL=X,GBP/HNL,CCY
ZARPLN=X,ZAR/PLN,CCY
EGPKWD=X,EGP/KWD,CCY
EURPAB=X,EUR/PAB,CCY
JPYSLL=X,JPY/SLL,CCY
COPCLP=X,COP/CLP,CCY
GHSKYD=X,GHS/KYD,CCY
CADDZD=X,CAD/DZD,CCY
TNDLKR=X,TND/LKR,CCY
JPYSRD=X,JPY/SRD,CCY
OMRSGD=X,OMR/SGD,CCY
MURCNY=X,MUR/CNY,CCY
CADGYD=X,CAD/GYD,CCY
UGXIDR=X,UGX/IDR,CCY
CHFTHB=X,CHF/THB,CCY
CADARS=X,CAD/ARS,CCY
GELCHF=X,GEL/CHF,CCY
BWPSGD=X,BWP/SGD,CCY
LSLUSD=X,LSL/USD,CCY
NZDEGP=X,NZD/EGP,CCY
JPYHUF=X,JPY/HUF,CCY
MXNISK=X,MXN/ISK,CCY
JPYSOS=X,JPY/SOS,CCY
NZDTND=X,NZD/TND,CCY
ILSRUB=X,ILS/RUB,CCY
ALLCHF=X,ALL/CHF,CCY
ZARLKR=X,ZAR/LKR,CCY
MROMAD=X,MRO/MAD,CCY
HUFCNY=X,HUF/CNY,CCY
VUVMAD=X,VUV/MAD,CCY
PHPAUD=X,PHP/AUD,CCY
AUDPEN=X,AUD/PEN,CCY
THBEGP=X,THB/EGP,CCY
CHFCVE=X,CHF/CVE,CCY
EURLTL-FIX=X,,
JPYCVE=X,JPY/CVE,CCY
MYRKRW=X,MYR/KRW,CCY
DOPEUR=X,DOP/EUR,CCY
JPY=X,USD/JPY,CCY
EGPPKR=X,EGP/PKR,CCY
EURSLL=X,EUR/SLL,CCY
19752531.SW,GOLD 999.9/1000    ,EBS
SGDOMR=X,SGD/OMR,CCY
SCRUSD=X,SCR/USD,CCY
ILSCNY=X,ILS/CNY,CCY
19754112.SW,GOLD 999.9/1000    ,EBS
MADJOD=X,MAD/JOD,CCY
CHFLRD=X,CHF/LRD,CCY
MKDJPY=X,MKD/JPY,CCY
GBPKHR=X,GBP/KHR,CCY
CADAMD=X,CAD/AMD,CCY
MURISK=X,MUR/ISK,CCY
EURSVC=X,EUR/SVC,CCY
CNYAED=X,CNY/AED,CCY
IDRKRW=X,IDR/KRW,CCY
KRWTWD=X,KRW/TWD,CCY
SEKCNH=X,SEK/CNH,CCY
CADXPF=X,CAD/XPF,CCY
RONTRY=X,RON/TRY,CCY
PEN=X,USD/PEN,CCY
MURKWD=X,MUR/KWD,CCY
ZARTWD=X,ZAR/TWD,CCY
EURMGA=X,EUR/MGA,CCY
CHFLVL=X,CHF/LVL,CCY
JPYTZS=X,JPY/TZS,CCY
MXNKES=X,MXN/KES,CCY
SARZAR=X,SAR/ZAR,CCY
XDRUSD=X,XDR/USD,CCY
INRGBP=X,INR/GBP,CCY
EGP=X,USD/EGP,CCY
MADNZD=X,MAD/NZD,CCY
TNDCHF=X,TND/CHF,CCY
LYDXDR=X,LYD/XDR,CCY
UYUUSD=X,UYU/USD,CCY
XPFEUR=X,XPF/EUR,CCY
ISK=X,USD/ISK,CCY
AUDCLP=X,AUD/CLP,CCY
OMRAUD=X,OMR/AUD,CCY
NOKOMR=X,NOK/OMR,CCY
EURBZD=X,EUR/BZD,CCY
CHFGMD=X,CHF/GMD,CCY
AUDARS=X,AUD/ARS,CCY
XCD=X,USD/XCD,CCY
TWDMUR=X,TWD/MUR,CCY
CADKES=X,CAD/KES,CCY
SEKJMD=X,SEK/JMD,CCY
CLPPEN=X,CLP/PEN,CCY
LVLUSD=X,LVL/USD,CCY
HKDISK=X,HKD/ISK,CCY
JPYMOP=X,JPY/MOP,CCY
NOKKWD=X,NOK/KWD,CCY
GBPGHS=X,GBP/GHS,CCY
UGXGHS=X,UGX/GHS,CCY
985840=X,,
NOKRSD=X,NOK/RSD,CCY
RUB=X,USD/RUB,CCY
CADGMD=X,CAD/GMD,CCY
LTLTRY=X,LTL/TRY,CCY
XCDEUR=X,XCD/EUR,CCY
AUDJPY=X,AUD/JPY,CCY
NPRUSD=X,NPR/USD,CCY
MOPSGD=X,MOP/SGD,CCY
SEKPKR=X,SEK/PKR,CCY
GHSAUD=X,GHS/AUD,CCY
DKKANG=X,DKK/ANG,CCY
MURJOD=X,MUR/JOD,CCY
EUR-STD.F,EUR/STD,FRA
PLNUSD=X,PLN/USD,CCY
GMDUSD=X,GMD/USD,CCY
SHPCHF=X,SHP/CHF,CCY
GBPMXN=X,GBP/MXN,CCY
EURLVL=X,EUR/LVL,CCY
QARSGD=X,QAR/SGD,CCY
EGPQAR=X,EGP/QAR,CCY
GHSKES=X,GHS/KES,CCY
EGPAED=X,EGP/AED,CCY
ZARTND=X,ZAR/TND,CCY
ANGEUR=X,ANG/EUR,CCY
EONK.F,EUR/NOK FIXING,FRA
JPYERN=X,JPY/ERN,CCY
FGFX.EX,GOLD,EUX
KESRUB=X,KES/RUB,CCY
AZNCHF=X,AZN/CHF,CCY
CHFRSD=X,CHF/RSD,CCY
CNYMYR=X,CNY/MYR,CCY
BGNTRY=X,BGN/TRY,CCY
XF000EURCNY1.SG,EUR/CNY FIXING,STU
JPYSZL=X,JPY/SZL,CCY
SGDCOP=X,SGD/COP,CCY
429714=X,,
EUR-PAB.F,EUR/PAB,FRA
HKDDKK=X,HKD/DKK,CCY
MOPJPY=X,MOP/JPY,CCY
SGDMYR=X,SGD/MYR,CCY
JODTRY=X,JOD/TRY,CCY
ILSKRW=X,ILS/KRW,CCY
SEKBWP=X,SEK/BWP,CCY
BWPTZS=X,BWP/TZS,CCY
KWDINR=X,KWD/INR,CCY
MADTWD=X,MAD/TWD,CCY
EURCOP=X,EUR/COP,CCY
